DOI,Title,Solvent_Name,Solvent_Type,Battery_Chemistry_Std,SMILES,Concentration_M,Temperature_C,Time_hrs,SLR_gL,Has_Reductant,Reductant_Std,Target_Metal,Efficiency_pct,Source,Augmentation_Method,RDKIT_MW,RDKIT_LogP,RDKIT_TPSA,RDKIT_HBD,RDKIT_HBA,RDKIT_RotBonds,RDKIT_RingCount,RDKIT_AromaticRings,RDKIT_HeavyAtoms,RDKIT_Has_Carboxyl,RDKIT_Has_Hydroxyl,RDKIT_Has_Halogen,RDKIT_Has_Phosphorus,RDKIT_Is_Ionic,RDKIT_Morgan_FP_Density,EHS_Environment,EHS_Health,EHS_Safety,EHS_Total,GreenScore
,,DL-malic acid,Organic Acid,Unknown,C(C(C(=O)O)O)C(=O)O,0.8384,64.7339,3.1196,31.3799,1,Bagasse,Li,97.5983,Augmented,Physics-Gaussian-LHS,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,2.0,4.25,3.75,3.25,75.0
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.8422,69.059,3.9583,12.5017,0,None,Cu,96.8142,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,"Citric Acid, Tartaric Acid, Ascorbic Acid",Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.1859,83.2202,3.9718,18.9535,1,H2O2,Li,93.3703,Augmented,Physics-Gaussian-LHS,518.33,-4.778,354.41,12,14,10,1,0,35,1,1,0,0,0,0.04,1.0,1.75,2.0,1.5,94.4
,,Maleic Acid,Organic Acid,Other,OC(=O)/C=C\C(=O)O,1.2558,75.9499,5.3122,15.6304,1,H2O2,Li,100.0,Augmented,Physics-Gaussian-LHS,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,2.75,5.0,4.0,3.9,67.8
,,Gluconic Acid,Bio-solvent,LCO,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,1.3254,86.7455,2.3002,21.3348,1,H2O2,Li,86.5034,Augmented,Physics-Gaussian-LHS,196.16,-3.493,138.45,6,6,5,0,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.25,2.65,81.7
,,Succinic Acid,Organic Acid,LCO,OC(=O)CCC(=O)O,0.9137,71.548,1.4888,18.5657,1,H2O2,Li,100.0,Augmented,Physics-Gaussian-LHS,118.088,-0.0642,74.6,2,2,3,0,0,8,1,1,0,0,0,0.017578,1.35,2.92,3.82,2.7,89.2
,,CNSL-based oxime,Organic Solvent,Other,OC(=NOc1ccc(CCCCCCCCCCCCCC)cc1)c1ccccc1,0.9338,70.2833,3.3713,28.7926,1,H2O2,Li,98.7977,Augmented,Physics-Gaussian-LHS,409.61,8.229,41.82,1,2,16,2,2,30,0,1,0,0,0,0.0332,5.0,6.0,2.75,4.95,56.1
,,DL-Malic Acid,Organic Acid,Unknown,OC(CC(=O)O)C(=O)O,1.4173,85.7732,2.6454,15.9735,1,H2O2,Al,97.7899,Augmented,Physics-Gaussian-LHS,134.087,-1.0934,94.83,3,3,3,0,0,9,1,1,0,0,0,0.029297,1.4,3.08,3.66,2.72,89.1
,,Glycolic Acid,Organic Acid,NMC,OCC(=O)O,0.9315,69.1338,4.3859,14.1732,0,None,Al,94.612,Augmented,Physics-Gaussian-LHS,76.051,-0.9367,57.53,2,2,1,0,0,5,1,1,0,0,0,0.017578,1.23,2.87,4.24,2.78,88.9
,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5768,68.4847,2.3723,20.6072,0,None,Co,96.4913,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Tetrabutylammonium bisulfate ([N4444]HSO4),Ionic Liquid,LCO,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)O,1.0066,79.6212,4.2452,26.0602,1,H2O2,Li,96.1787,Augmented,Physics-Gaussian-LHS,340.55,4.351,74.6,2,2,12,0,0,22,0,1,0,0,1,0.0176,4.5,5.75,1.75,4.45,61.7
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.4828,65.0461,4.3951,13.5509,1,Ascorbic Acid,Li,96.9127,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,DL-Tartaric Acid,Organic Acid,Unknown,OC(C(O)C(=O)O)C(=O)O,0.9625,72.8682,3.2947,19.3339,1,H2O2,Ni,96.6018,Augmented,Physics-Gaussian-LHS,150.086,-2.1226,115.06,4,4,3,0,0,10,1,1,0,0,0,0.019531,1.45,3.25,3.5,2.73,89.1
,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.4314,64.6105,2.2539,11.0568,1,H2O2,Co,99.9066,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Tetrabutylammonium bisulfate ([N4444]HSO4),Ionic Liquid,NMC,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)O,1.2938,81.4843,3.7453,31.2129,1,H2O2,Al,100.0,Augmented,Physics-Gaussian-LHS,340.55,4.351,74.6,2,2,12,0,0,22,0,1,0,0,1,0.0176,4.5,5.75,1.75,4.45,61.7
,,Lactic Acid,Organic Acid,Unknown,C[C@@H](O)C(=O)O,1.238,76.4895,3.129,32.7551,1,H2O2,Li,97.3707,Augmented,Physics-Gaussian-LHS,90.078,-0.5482,57.53,2,2,1,0,0,6,1,1,0,0,0,0.021484,1.27,2.87,4.1,2.75,89.0
,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.9284,74.3433,5.2887,22.4259,1,H2O2,Co,94.4349,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Lactic Acid,Organic Acid,Other,C[C@@H](O)C(=O)O,0.9586,88.1379,3.4286,25.7248,1,Glucose,Mn,95.9519,Augmented,Physics-Gaussian-LHS,90.078,-0.5482,57.53,2,2,1,0,0,6,1,1,0,0,0,0.021484,1.27,2.87,4.1,2.75,89.0
,,Oxalic Acid,Organic Acid,Unknown,C(=O)(C(=O)O)O,1.0166,69.0276,5.6261,29.1644,1,H2O2,Li,100.0,Augmented,Physics-Gaussian-LHS,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,2.5,5.0,4.0,3.8,68.9
,,Succinic Acid,Organic Acid,Unknown,C(CC(=O)O)C(=O)O,1.2469,63.2708,2.6786,24.7151,1,H2O2,Cu,100.0,Augmented,Physics-Gaussian-LHS,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,2.75,5.0,4.0,3.9,67.8
,,Gluconic Acid,Bio-solvent,Unknown,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,0.9655,71.2738,4.6809,29.5449,1,H2O2,Co,82.8042,Augmented,Physics-Gaussian-LHS,196.16,-3.493,138.45,6,6,5,0,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.25,2.65,81.7
,,Lemon Juice,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.0653,83.6886,0.9449,28.7678,1,Glucose,Co,92.7851,Augmented,Physics-Gaussian-LHS,368.25,-2.656,239.35,8,10,7,1,0,25,1,1,0,0,0,0.0361,1.0,2.25,2.5,1.8,91.1
,,Cyanex 272,Organic Acid,NMC,CCCCC(CC)CP(=O)(O)CC(CC)CCCC,0.8346,67.1184,1.0443,33.7866,0,None,Al,96.5239,Augmented,Physics-Gaussian-LHS,290.43,5.69,37.3,1,1,12,0,0,19,0,1,0,1,0,0.0225,6.25,6.5,3.5,5.8,46.7
,,Gluconic Acid,Organic Acid,LCO,OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(=O)O,1.4953,88.6315,4.9929,24.6315,1,H2O2,Li,90.0851,Augmented,Physics-Gaussian-LHS,196.155,-3.4931,138.45,6,6,5,0,0,13,1,1,0,0,0,0.037109,1.59,3.52,3.04,2.71,89.2
,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.4519,64.9985,3.5479,8.9852,1,H2O2,Co,97.8527,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Cyanex 272,Organic Acid,Unknown,CCCCC(CC)CP(=O)(O)CC(CC)CCCC,1.3787,89.8033,4.8459,26.2241,0,None,Ni,96.3973,Augmented,Physics-Gaussian-LHS,290.43,5.69,37.3,1,1,12,0,0,19,0,1,0,1,0,0.0225,6.25,6.5,3.5,5.8,46.7
,,Glycolic Acid,Organic Acid,LCO,OCC(=O)O,1.1542,71.5572,1.2122,11.9178,1,Ascorbic Acid,Fe,98.8159,Augmented,Physics-Gaussian-LHS,76.051,-0.9367,57.53,2,2,1,0,0,5,1,1,0,0,0,0.017578,1.23,2.87,4.24,2.78,88.9
,,Adipic Acid,Organic Acid,LCO,OC(=O)CCCCC(=O)O,1.1695,76.5702,0.8812,15.5953,0,None,Fe,93.2062,Augmented,Physics-Gaussian-LHS,146.14,0.716,74.6,2,2,5,0,0,10,1,1,0,0,0,0.0107,3.0,5.25,3.75,4.05,66.1
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.1058,71.388,4.6308,29.3386,0,None,Al,96.6782,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Itaconic Acid,Organic Acid,Unknown,OC(=O)CC(=C)C(=O)O,0.8282,71.7966,4.3172,31.682,0,None,Co,100.0,Augmented,Physics-Gaussian-LHS,130.099,0.1019,74.6,2,2,3,0,0,9,1,1,0,0,0,0.029297,1.41,2.92,3.7,2.68,89.3
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.4661,60.1653,4.5952,20.6557,0,None,Overall,95.409,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Cyanex 272,Organic Acid,LCO,CCCCC(CC)CP(=O)(O)CC(CC)CCCC,1.0015,89.3834,3.1497,17.8071,1,H2O2,Co,96.9471,Augmented,Physics-Gaussian-LHS,290.43,5.69,37.3,1,1,12,0,0,19,0,1,0,1,0,0.0225,6.25,6.5,3.5,5.8,46.7
,,Cyanex 272,Organic Acid,LCO,CCCCC(CC)CP(=O)(O)CC(CC)CCCC,0.8777,80.0764,2.4605,12.7318,1,Glucose,Li,98.3144,Augmented,Physics-Gaussian-LHS,290.43,5.69,37.3,1,1,12,0,0,19,0,1,0,1,0,0.0225,6.25,6.5,3.5,5.8,46.7
,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,0.9772,83.7248,5.3202,15.469,0,None,Co,92.2493,Augmented,Physics-Gaussian-LHS,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5951,75.1579,3.9488,11.8349,0,None,Li,98.2647,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.9177,67.7356,3.1835,15.8892,1,H2O2,Co,95.8729,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,1.1728,63.2301,1.0789,30.4735,1,H2O2,Cu,97.4327,Augmented,Physics-Gaussian-LHS,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,2.75,5.0,4.0,3.9,67.8
,,Citric Acid,Organic Acid,LFP,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.1422,88.7208,4.1458,32.7805,1,H2O2,Zn,96.9907,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Gluconic Acid,Bio-solvent,LCO,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,0.8279,79.0909,2.5153,11.8484,0,None,Co,84.8484,Augmented,Physics-Gaussian-LHS,196.16,-3.493,138.45,6,6,5,0,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.25,2.65,81.7
,,CNSL-based oxime,Organic Solvent,LFP,OC(=NOc1ccc(CCCCCCCCCCCCCC)cc1)c1ccccc1,0.9133,84.6616,2.0511,34.4807,1,H2O2,Co,97.6895,Augmented,Physics-Gaussian-LHS,409.61,8.229,41.82,1,2,16,2,2,30,0,1,0,0,0,0.0332,5.0,6.0,2.75,4.95,56.1
,,Tetrabutylammonium bisulfate ([N4444]HSO4),Ionic Liquid,NMC,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)O,1.0032,87.2685,3.5237,11.6113,1,H2O2,Co,96.9534,Augmented,Physics-Gaussian-LHS,340.55,4.351,74.6,2,2,12,0,0,22,0,1,0,0,1,0.0176,4.5,5.75,1.75,4.45,61.7
,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.8675,76.8738,3.2065,9.973,1,H2O2,Li,97.5017,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.9203,67.9435,0.9325,8.61,1,H2O2,Overall,98.3824,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,DL-Malic Acid,Organic Acid,Other,OC(CC(=O)O)C(=O)O,1.5758,61.0872,4.668,27.6733,0,None,Ni,93.3691,Augmented,Physics-Gaussian-LHS,134.087,-1.0934,94.83,3,3,3,0,0,9,1,1,0,0,0,0.029297,1.4,3.08,3.66,2.72,89.1
,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.1272,74.9685,3.3694,30.6363,1,H2O2,Li,92.306,Augmented,Physics-Gaussian-LHS,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,2.0,4.0,4.25,3.25,75.0
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.139,72.416,3.3848,25.2182,1,H2O2,Al,97.8131,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5799,72.5514,0.7921,13.8689,1,H2O2,Li,95.174,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,"Citric Acid, Tartaric Acid, Ascorbic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.8161,68.2134,0.5499,14.6013,0,None,Mn,90.3053,Augmented,Physics-Gaussian-LHS,518.33,-4.778,354.41,12,14,10,1,0,35,1,1,0,0,0,0.04,1.0,1.75,2.0,1.5,94.4
,,DL-Tartaric Acid,Organic Acid,LCO,OC(C(O)C(=O)O)C(=O)O,1.1754,85.2498,4.0348,21.1109,1,Copper,Li,95.993,Augmented,Physics-Gaussian-LHS,150.086,-2.1226,115.06,4,4,3,0,0,10,1,1,0,0,0,0.019531,1.45,3.25,3.5,2.73,89.1
,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.0581,72.8259,4.1713,16.4109,1,H2O2,Ni,93.4079,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.1627,79.8524,2.373,28.2397,1,Ascorbic Acid,Li,97.1919,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,"Acetic Acid, Ascorbic Acid",Organic Acid,LCO,CC(=O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.3514,82.9541,1.1781,30.4474,0,None,Co,100.0,Augmented,Physics-Gaussian-LHS,236.18,-1.316,144.52,5,7,2,1,0,16,1,1,0,0,0,0.0293,1.25,3.0,3.0,2.3,85.6
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.9628,63.1552,2.9503,12.7142,0,None,Li,98.3504,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.4982,69.812,3.4603,15.135,1,H2O2,Co,94.0529,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,DL-Tartaric Acid,Organic Acid,NMC,OC(C(O)C(=O)O)C(=O)O,1.4709,68.8791,1.5262,9.2712,1,Glucose,Li,95.338,Augmented,Physics-Gaussian-LHS,150.086,-2.1226,115.06,4,4,3,0,0,10,1,1,0,0,0,0.019531,1.45,3.25,3.5,2.73,89.1
,,Benzoyltrifluoroacetone (HBTA),Organic Solvent,Other,O=C(CC(=O)c1ccccc1)C(F)(F)F,0.9936,68.1947,2.4581,29.1892,0,None,Li,95.9601,Augmented,Physics-Gaussian-LHS,216.16,2.391,34.14,0,2,3,1,1,15,0,0,1,0,0,0.0234,6.25,7.75,6.0,6.8,35.6
,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.1254,82.5674,3.6757,30.1164,1,H2O2,Li,97.4268,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Ascorbic Acid,Organic Acid,Unknown,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.0792,78.9742,0.5001,17.7156,1,Bagasse,Co,94.467,Augmented,Physics-Gaussian-LHS,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,2.0,4.0,4.25,3.25,75.0
,,Citric Acid,Organic Acid,Other,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5833,89.7698,3.6707,32.6442,0,None,Mn,92.1354,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.9448,84.6816,5.5022,23.0278,0,None,Co,97.0879,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Cyanex 272,Organic Acid,LCO,CCCCC(CC)CP(=O)(O)CC(CC)CCCC,1.1392,84.1809,2.4786,30.6281,1,H2O2,Co,100.0,Augmented,Physics-Gaussian-LHS,290.43,5.69,37.3,1,1,12,0,0,19,0,1,0,1,0,0.0225,6.25,6.5,3.5,5.8,46.7
,,"Acetic Acid, Ascorbic Acid",Organic Acid,LCO,CC(=O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.4585,71.7577,2.7147,27.5214,0,None,Co,94.6342,Augmented,Physics-Gaussian-LHS,236.18,-1.316,144.52,5,7,2,1,0,16,1,1,0,0,0,0.0293,1.25,3.0,3.0,2.3,85.6
,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,1.4203,63.9961,5.2185,25.7549,1,Glucose,Co,94.4856,Augmented,Physics-Gaussian-LHS,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,2.75,5.0,4.0,3.9,67.8
,,Formic Acid,Organic Acid,NMC,OC=O,1.1659,60.0714,4.9701,28.9691,1,H2O2,Li,100.0,Augmented,Physics-Gaussian-LHS,46.025,-0.2992,37.3,1,1,0,0,0,3,1,1,0,0,0,0.011719,1.14,2.71,4.54,2.8,88.8
,,Citric Acid,Organic Acid,Other,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.1441,74.2562,5.0234,20.5705,1,H2O2,Ni,100.0,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Gluconic Acid,Organic Acid,LCO,OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(=O)O,1.2746,82.2117,3.9096,13.9281,1,H2O2,Mn,85.4426,Augmented,Physics-Gaussian-LHS,196.155,-3.4931,138.45,6,6,5,0,0,13,1,1,0,0,0,0.037109,1.59,3.52,3.04,2.71,89.2
,,"Acetic Acid, Ascorbic Acid",Organic Acid,LCO,CC(=O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.3579,61.3308,3.4704,18.1639,1,H2O2,Li,97.5081,Augmented,Physics-Gaussian-LHS,236.18,-1.316,144.52,5,7,2,1,0,16,1,1,0,0,0,0.0293,1.25,3.0,3.0,2.3,85.6
,,Citric Acid,Organic Acid,Other,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.0908,81.4116,5.4152,18.6967,1,Ascorbic Acid,Co,98.3798,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Lactic Acid,Organic Acid,NMC,C[C@@H](O)C(=O)O,1.0275,83.5869,2.7269,25.5837,0,None,Al,100.0,Augmented,Physics-Gaussian-LHS,90.078,-0.5482,57.53,2,2,1,0,0,6,1,1,0,0,0,0.021484,1.27,2.87,4.1,2.75,89.0
,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.0578,77.7356,3.5676,15.4529,1,Graphite,Mn,95.366,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,PC-88A,Organic Acid,Unknown,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.009,63.0904,3.4,8.8444,0,None,Co,95.9904,Augmented,Physics-Gaussian-LHS,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,6.0,6.25,3.5,5.6,48.9
,,Benzoyltrifluoroacetone (HBTA),Organic Solvent,Unknown,O=C(CC(=O)c1ccccc1)C(F)(F)F,0.9125,82.8837,3.5881,24.9508,1,H2O2,Li,94.7197,Augmented,Physics-Gaussian-LHS,216.16,2.391,34.14,0,2,3,1,1,15,0,0,1,0,0,0.0234,6.25,7.75,6.0,6.8,35.6
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.9342,79.5047,4.2198,10.1278,1,Bagasse,Al,98.7489,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Succinic Acid,Organic Acid,LCO,OC(=O)CCC(=O)O,1.25,77.357,2.4149,27.0479,1,H2O2,Cu,100.0,Augmented,Physics-Gaussian-LHS,118.088,-0.0642,74.6,2,2,3,0,0,8,1,1,0,0,0,0.017578,1.35,2.92,3.82,2.7,89.2
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.4306,69.6658,4.7623,26.0999,1,H2O2,Li,97.7023,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Lactic Acid,Organic Acid,Unknown,C[C@@H](O)C(=O)O,1.5709,75.2309,3.432,27.641,1,Glucose,Li,95.7601,Augmented,Physics-Gaussian-LHS,90.078,-0.5482,57.53,2,2,1,0,0,6,1,1,0,0,0,0.021484,1.27,2.87,4.1,2.75,89.0
,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.924,73.3254,1.0177,25.2438,1,Ascorbic Acid,Li,100.0,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.8165,71.2958,4.4526,11.7992,1,Ascorbic Acid,Ni,96.3378,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Lemon Juice,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.1942,79.5372,5.2621,34.1036,1,H2O2,Cu,96.687,Augmented,Physics-Gaussian-LHS,368.25,-2.656,239.35,8,10,7,1,0,25,1,1,0,0,0,0.0361,1.0,2.25,2.5,1.8,91.1
,,Succinic Acid,Organic Acid,LCO,OC(=O)CCC(=O)O,1.2793,72.49,4.5892,25.5164,1,H2O2,Li,96.3136,Augmented,Physics-Gaussian-LHS,118.088,-0.0642,74.6,2,2,3,0,0,8,1,1,0,0,0,0.017578,1.35,2.92,3.82,2.7,89.2
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.9087,69.4488,2.8343,15.1821,1,H2O2,Co,94.5403,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Glycolic Acid,Organic Acid,Unknown,OCC(=O)O,1.0467,76.6108,2.3779,18.7933,1,H2O2,Ni,96.4891,Augmented,Physics-Gaussian-LHS,76.051,-0.9367,57.53,2,2,1,0,0,5,1,1,0,0,0,0.017578,1.23,2.87,4.24,2.78,88.9
