DOI,Title,Solvent_Name,Solvent_Type,Battery_Chemistry_Std,SMILES,Concentration_M,Temperature_C,Time_hrs,SLR_gL,Has_Reductant,Reductant_Std,Target_Metal,RDKIT_MW,RDKIT_LogP,RDKIT_TPSA,RDKIT_HBD,RDKIT_HBA,RDKIT_RotBonds,RDKIT_RingCount,RDKIT_AromaticRings,RDKIT_HeavyAtoms,RDKIT_Has_Carboxyl,RDKIT_Has_Hydroxyl,RDKIT_Has_Halogen,RDKIT_Has_Phosphorus,RDKIT_Is_Ionic,RDKIT_Morgan_FP_Density,Efficiency_pct
10.1016/j.jhazmat.2021.127214,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1,150,1,50,1,Glucose,Ni,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.3
10.1016/j.jhazmat.2021.127214,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1,150,1,50,1,Glucose,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.1
10.1016/j.jhazmat.2021.127214,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1,150,1,50,1,Glucose,Mn,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.7
10.1016/j.jhazmat.2021.127214,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1,150,1,50,1,Glucose,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.7
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.329145953,80,2.517473888,30,1,Copper,Co,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,97
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.329145953,80,2.517473888,30,1,Copper,Cu,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,99
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.329145953,80,2.517473888,30,1,Copper,Li,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,87
10.3390/su14063335,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.4,75,1.25,20,0,,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.5
10.1002/celc.202201059,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.25,90,0.5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,100
10.1016/j.hydromet.2022.106012,,p-toluene sulfonic acid,Organic Acid,LCO,Cc1ccc(cc1)S(=O)(=O)O,1.5,80,1,30,1,H2O2,Li,172.2,1.242,54.37,1,2,1,1,1,11,0,1,0,0,0,0.0176,100
10.1016/j.hydromet.2022.106012,,p-toluene sulfonic acid,Organic Acid,LCO,Cc1ccc(cc1)S(=O)(=O)O,1.5,80,1,30,1,H2O2,Co,172.2,1.242,54.37,1,2,1,1,1,11,0,1,0,0,0,0.0176,99
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.291796009,83.62542182,3.30303712,15.20753656,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.291796009,83.62542182,3.30303712,15.20753656,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99
10.1016/j.seppur.2022.122343,,Di-(2-ethylhexyl) phosphoric acid (D2EHPA),Organic Acid,Unknown,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.300458333,25,0.083,33.67342039,0,,Overall,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,99
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.291796009,83.62542182,3.30303712,15.20753656,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99
10.1016/j.jhazmat.2009.11.026,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.274835708,89.75112426,0.512953771,21.52302986,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,90.68038064
10.1016/j.jhazmat.2009.11.026,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.238293152,92.84258307,0.515348695,19.53052561,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,91.74059446
10.1016/j.jhazmat.2009.11.026,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.226829115,89.16168644,0.504839245,18.08671976,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,88.64548716
10.1016/j.jhazmat.2009.11.026,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.221885624,88.17690398,0.506284947,19.09197592,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,89.07220545
10.1016/j.jhazmat.2009.11.026,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.323282438,89.59360266,0.501350564,18.57525181,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.19159165
10.1016/j.jhazmat.2009.11.026,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.255546129,87.92821156,0.50751396,19.39936131,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.56683478
10.1016/j.jhazmat.2009.11.026,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.219914669,93.33410073,0.499730056,18.94228907,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,100
10.1016/j.jhazmat.2009.11.026,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.188957818,90.37595447,0.460806598,18.67181395,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.29233894
10.1016/j.wasman.2010.08.008,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.544307995,90.30846291,0.666900626,19.6988963,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,88.00399531
10.1016/j.wasman.2010.08.008,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.456809347,89.17085021,0.698330876,20.34361829,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,87.61989579
10.1016/j.wasman.2010.08.008,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.519445038,89.3068519,0.65185849,20.61167629,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,91.39184936
10.1016/j.wasman.2010.08.008,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.555876807,88.48940846,0.661713108,20.33126343,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,91.31698592
10.1016/j.wasman.2010.08.008,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.471249546,89.66581384,0.640350223,18.80379338,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,100
10.1016/j.wasman.2010.08.008,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.581374402,89.87038178,0.696894682,20.36163603,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,99.03232037
10.1016/j.wasman.2010.08.008,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.521683736,92.76846582,0.669039862,21.56464366,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,96.07038234
10.1016/j.wasman.2010.08.008,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.54931415,90.15668472,0.661986603,20.09176078,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,97.01864663
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.239016406,70.4999576,0.349508201,24.35216223,1,Ascorbic Acid,Co,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,93.6503221
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.224912148,71.28156296,0.334339515,24.33779975,1,Ascorbic Acid,Co,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,95.52986629
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.254853877,71.35610299,0.320732899,24.59042232,1,Ascorbic Acid,Co,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,94.24242221
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.176824253,70.41456839,0.33344593,25.00639182,1,Ascorbic Acid,Co,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,94.4664171
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.179231463,69.41109655,0.325476168,23.99715341,1,Ascorbic Acid,Li,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,98.26170036
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.270202543,72.64066026,0.332304427,25.32193799,1,Ascorbic Acid,Li,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,98.39000616
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.154061439,69.96288057,0.330795039,28.07905264,1,Ascorbic Acid,Li,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,98.21578667
10.1016/j.jpowsour.2012.06.068,,Ascorbic Acid,Organic Acid,LCO,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1.265077367,69.95140352,0.31457345,26.42852852,1,Ascorbic Acid,Li,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,99.61098106
10.1016/j.seppur.2012.06.034,,PC-88A,Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.341515729,24.54530627,2.112223545,34.54720474,0,,Co,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,90.79225708
10.1016/j.seppur.2012.06.034,,PC-88A,Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.414306492,24.50473184,1.954696182,37.33633778,0,,Co,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,89.32030787
10.1016/j.seppur.2012.06.034,,PC-88A,Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.21971288,25.03428149,1.915015703,38.03095629,0,,Co,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,88.75877728
10.1016/j.seppur.2012.06.034,,PC-88A,Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.3809899,24.60837335,1.974235079,38.66238748,0,,Co,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,88.33833317
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.513647596,92.35285696,0.626919449,20.18463386,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,100
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.546909372,87.77348872,0.634611763,20.52194157,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,100
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.515029571,90.62360678,0.651775337,20.2322537,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,100
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.457138915,93.35839412,0.682698722,18.8086965,1,H2O2,Li,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,100
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.4415191,91.41675229,0.701050362,19.17931768,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,91.30055777
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.524766856,91.47970829,0.720834052,19.75461188,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,88.98245618
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.446629134,88.53154149,0.667933674,20.34115197,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,90.37353258
10.1007/s10163-013-0140-y,,DL-malic acid,Organic Acid,LCO,C(C(C(=O)O)O)C(=O)O,1.549630995,90.02340341,0.708954713,19.73534317,1,H2O2,Co,134.09,-1.093,94.83,3,3,3,0,0,9,1,1,0,0,0,0.0146,93.67222837
10.1016/j.jpowsour.2012.12.089,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.281283367,88.4571164,0.47858215,20.48247242,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,90.6949733
10.1016/j.jpowsour.2012.12.089,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.285700025,90.85182772,0.498543422,19.15320628,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,88.93223354
10.1016/j.jpowsour.2012.12.089,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.227674252,91.54151783,0.504281875,18.75426122,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,91.23639196
10.1016/j.jpowsour.2012.12.089,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.269265869,88.40905661,0.503074502,20.05820872,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,89.43984554
10.1016/j.jpowsour.2012.12.089,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.267889368,91.00941215,0.521661025,21.05380205,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.95416099
10.1016/j.jpowsour.2012.12.089,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.203108748,90.92706348,0.510275719,20.51504769,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,100
10.1016/j.jpowsour.2012.12.089,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.278544526,92.04401815,0.519080035,20.65139125,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.53182517
10.1016/j.jpowsour.2012.12.089,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.287948461,88.60891461,0.495263628,19.51463645,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.1215831
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.546293171,57.75928177,5.137252038,22.98410516,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.44949785
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.521779012,60.07713602,4.784451044,24.10587036,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.10994597
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.485392667,60.25975031,5.009114368,24.18549957,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.22146018
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.51267838,57.5698289,5.037290863,24.17276692,1,H2O2,Co,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.35916625
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.484149585,59.86231627,5.100997456,26.08219399,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.6283625
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.493309975,59.43006563,4.869334153,27.2068178,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.99775301
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.474782321,61.10143434,5.424431239,26.29058158,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.15740993
10.1016/j.jpowsour.2014.04.013,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.490315319,61.52029338,4.858466107,25.55477429,1,H2O2,Li,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.54335986
10.1016/j.jhazmat.2015.02.064,,Oxalic Acid,Organic Acid,LCO,C(=O)(C(=O)O)O,0.962922781,94.88690182,2.175873266,14.23170927,0,,Co,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,96.63251334
10.1016/j.jhazmat.2015.02.064,,Oxalic Acid,Organic Acid,LCO,C(=O)(C(=O)O)O,0.950088673,98.10158148,2.356985862,14.66996663,0,,Co,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,97.19022754
10.1016/j.jhazmat.2015.02.064,,Oxalic Acid,Organic Acid,LCO,C(=O)(C(=O)O)O,1.057650932,92.27186191,2.616316375,15.0076748,0,,Co,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,95.57190491
10.1016/j.jhazmat.2015.02.064,,Oxalic Acid,Organic Acid,LCO,C(=O)(C(=O)O)O,1.018484139,95.37821342,2.439978312,15.05235156,0,,Co,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,96.43936872
10.1016/j.jhazmat.2015.02.064,,Oxalic Acid,Organic Acid,LCO,C(=O)(C(=O)O)O,1.004540694,96.25804828,2.658601682,14.07163838,0,,Li,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,100
10.1016/j.jhazmat.2015.02.064,,Oxalic Acid,Organic Acid,LCO,C(=O)(C(=O)O)O,0.921916488,94.71160832,2.558831721,15.2107439,0,,Li,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,97.08463171
10.1016/j.jhazmat.2015.02.064,,Oxalic Acid,Organic Acid,LCO,C(=O)(C(=O)O)O,0.99167511,94.06329822,2.441063524,15.63720157,0,,Li,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,98.52481276
10.1016/j.jhazmat.2015.02.064,,Oxalic Acid,Organic Acid,LCO,C(=O)(C(=O)O)O,0.972283616,96.70923976,2.530729952,15.60964659,0,,Li,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,98.9255544
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.450260299,69.21574654,0.690027469,15.4577777,1,H2O2,Co,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,99.96864761
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.507039643,71.78873085,0.654145887,15.41032304,1,H2O2,Co,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,99.69671102
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.486939128,71.53828759,0.692121158,15.61013223,1,H2O2,Co,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,100
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.50126023,70.95473416,0.661684851,15.24312476,1,H2O2,Co,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,99.80478542
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.505819758,70.83321984,0.648071686,16.56929046,1,H2O2,Li,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,94.55133497
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.427148683,71.62135522,0.69121656,15.46808986,1,H2O2,Li,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,96.90481753
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.499265194,68.74384388,0.672031562,14.49212872,1,H2O2,Li,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,97.40417242
http://dx.doi.org/10.1016/j.jpowsour.2015.02.073,,Succinic Acid,Organic Acid,LCO,C(CC(=O)O)C(=O)O,1.491176557,68.84430392,0.661386859,15.30969859,1,H2O2,Li,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,95.18823664
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.306936794,90.43863698,5.048993314,14.61979262,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.37001353
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.363925679,87.39344819,4.718507245,14.46116683,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.75280686
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.36818835,92.65564119,5.171531925,14.8800461,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.04174096
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.297190141,89.96667636,4.942268272,15.24203892,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.84069346
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.102077386,82.45238226,5.973897564,2.040171172,1,Ascorbic Acid,Co,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,98.00415951
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.098395118,80.35854797,6.003022176,2.00976761,1,Ascorbic Acid,Co,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,95.87527076
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.100098041,80.79679727,6.348274466,2.095927083,1,Ascorbic Acid,Co,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,100
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.09693061,81.39571302,6.044002081,2.218980293,1,Ascorbic Acid,Co,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,95.82392599
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.096641113,79.04097177,5.490265026,1.947424498,1,Ascorbic Acid,Li,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,98.86130101
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.100601575,80.54680956,6.450281001,2.095042384,1,Ascorbic Acid,Li,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,99.13464452
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.096406341,80.78707067,5.68314403,2.183145877,1,Ascorbic Acid,Li,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,100
http://dx.doi.org/10.1016/j.wasman.2015.12.008,,Maleic Acid,Organic Acid,LCO,OC(=O)/C=C\C(=O)O,0.098123297,77.25898475,6.32492937,1.988546015,1,Ascorbic Acid,Li,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,100
